created_at,text
Mon Oct 26 01:40:37 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:40:37 +0000 2020,"RT @JacBolsonaro: ""País que oferece vacina ao Brasil, tem primeiro que vacinar em massa sua população” -Jair Bolsonaro. https://t.co/gn2P4S…"
Mon Oct 26 01:40:38 +0000 2020,@gecco2k_ consegui fugir 3 vezes de tomar essa vacina da hpv OBRIGADO JESUS
Mon Oct 26 01:40:39 +0000 2020,ahahahahaahahah
Mon Oct 26 01:40:41 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:40:41 +0000 2020,"vacina
há mo tempo eu tive que tomar uma e eu não sei o que deu ruim com ela, mas eu fiquei com um puta rasgo no br… https://t.co/OGvxdg0ytZ"
Mon Oct 26 01:40:42 +0000 2020,RT @lanaflowerz: Nunca comi uma vacina eficaz contra o corona vírus
Mon Oct 26 01:40:44 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO https://t.c…"
Mon Oct 26 01:40:45 +0000 2020,vacina vei passo até mal
Mon Oct 26 01:40:45 +0000 2020,"RT @ForaBoIsonaro: Gente, cês tem noção que nos anos 90 os cientistas estavam clonando ovelhas, mandando robô pra Marte, desvendando o geno…"
Mon Oct 26 01:40:45 +0000 2020,"RT @Debora_D_Diniz: Arroz é comida de sobrevivência. 
Vacinação é esperança de futuro. 

No mesmo dia, Bolsonaro ironizou os dois. Mandou c…"
Mon Oct 26 01:40:46 +0000 2020,@jdoriajr @BiaDoriaOficial Que bom que tem o apoio de todos eles. Vou salvar esse Tweet para vê-los na primeira fil… https://t.co/9PTbEt2tAq
Mon Oct 26 01:40:46 +0000 2020,@nise_dra @kimpaim Esses especialistas deveriam ser consultados pelo STF antes de proferir qualquer decisão sobre a… https://t.co/V1zFFcxnMd
Mon Oct 26 01:40:46 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:40:47 +0000 2020,"RT @HelioTelho: O verdadeiro pano de fundo da politização da vacina contra covid 19 não é a ideologia, tampouco a liberdade individual, mui…"
Mon Oct 26 01:40:48 +0000 2020,@dadourado @JusPartidaria Eu só peço ao universo que a vacina venha de Cuba e o remédio da Venezuela. 🤣🤣🤣🤣
Mon Oct 26 01:40:48 +0000 2020,@DraClaudiaBr @jdoriajr Moça - vamos torcer para que todos se curem. Mais amor ... por que a necropolitica? Vacina 💉 Deus está nela
Mon Oct 26 01:40:48 +0000 2020,"#DoriaVaiCair 

1⁰ de Novembro Gigante!!"
Mon Oct 26 01:40:49 +0000 2020,RT @BobjeffHD: Concordo com o nosso Presidente Bolsonaro. Vacinação obrigatória é imposição de esquerdista e de ditadorias https://t.co/qYb…
Mon Oct 26 01:40:49 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:40:50 +0000 2020,#DoriaVaiCair #DoriaTemQueCair
Mon Oct 26 01:40:50 +0000 2020,@rateslivia Queria acordar com a vacina
Mon Oct 26 01:40:50 +0000 2020,RT @janainabones: A PERGUNTA É: POR QUE A CHINA COMPROU VACINA SUECA PARA OS SEUS CIDADÃOS E VAI VENDER A SUA PARA SÃO PAULO COMPRADA PELO…
Mon Oct 26 01:40:50 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:40:52 +0000 2020,"@cauemoura Mas a vacina n é proibida por lei 🤪, n alimenta o tráfico do drogas, n jogas crianças de 10 anos nesse m… https://t.co/iOyRHz4YdN"
Mon Oct 26 01:40:53 +0000 2020,RT @oednaldopereira: Bolssonaro  vacina  para  cachorro  interessante  Ednaldo Pereira https://t.co/eafddjLSGe
Mon Oct 26 01:40:53 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:40:55 +0000 2020,@rbglima Então você sabe que vacina imuniza. Maravilha. Já é um começo. Ai quem não toma vacina que escolha se cont… https://t.co/iY7qjAratw
Mon Oct 26 01:40:55 +0000 2020,"RT @nadadecapas: minha filha nunca tomou vacina e tá super bem 

a filha:"
Mon Oct 26 01:40:56 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:40:57 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:40:57 +0000 2020,"@msschall @ilidioMachado1 @Astro_Pontes Ops...para vir pra cá,  tem q mostrar carteira de vacinação atualizada... Que louco, né!"
Mon Oct 26 01:40:58 +0000 2020,Ou meu pai tava me perguntando de The walking dead (????) porquê ele ta com medo de que a vacina inicie um apocalip… https://t.co/gSP5cZVC57
Mon Oct 26 01:40:59 +0000 2020,"RT @thiagorare: vacina, tirar sangue é mo bom"
Mon Oct 26 01:41:02 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:41:05 +0000 2020,@maristrassximr A vacina definitiva pode somente vir em alguns anos. Neste período novos vírus virão... não nos iludamos!
Mon Oct 26 01:41:05 +0000 2020,eu quero muito uma vacina meu pae
Mon Oct 26 01:41:05 +0000 2020,RT @rafael_breu: @ForaBoIsonaro @Fabiarq1 https://t.co/TcV5uRhco2
Mon Oct 26 01:41:07 +0000 2020,"@ggukhello vacina, eu gosto de tirar sangue"
Mon Oct 26 01:41:08 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:41:08 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:41:08 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:41:08 +0000 2020,"@Cassia_NNoronha Apesar dos pesares, a opção ""menos pior"" para SP é o Levy Fidelix.

É nele que deveríamos nos apeg… https://t.co/Ox6SseZuKd"
Mon Oct 26 01:41:09 +0000 2020,@ggukhello vacina
Mon Oct 26 01:41:10 +0000 2020,"RT @zazamir: Se as trenas dos Chineses tem todo essa precisão, imaginem a VACINA deles https://t.co/KqutIFJePK"
Mon Oct 26 01:41:10 +0000 2020,"RT @Debora_D_Diniz: Arroz é comida de sobrevivência. 
Vacinação é esperança de futuro. 

No mesmo dia, Bolsonaro ironizou os dois. Mandou c…"
Mon Oct 26 01:41:10 +0000 2020,"RT @Fabiarq1: Gente, cês tem noção que nos anos 90 os cientistas estavam clonando ovelhas, mandando robô pra Marte, desvendando o genoma e…"
Mon Oct 26 01:41:12 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:41:12 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:41:13 +0000 2020,"RT @liberdademedico: Datena tá muito longe de ser um jornalista que eu gosto, mas fez o papel sério de questionar a obrigatoriedade e a efi…"
Mon Oct 26 01:41:13 +0000 2020,RT @jose_simao: Bolsonaro faz post com cão:”vacina obrigatória só no Faísca”. No caso dele morder o cachorro!
Mon Oct 26 01:41:16 +0000 2020,RT @GFiuza_Oficial: O STF vai aprovar a obrigatoriedade da vacina no grito? O único FATO hoje é q a taxa de letalidade e os grupos vulneráv…
Mon Oct 26 01:41:18 +0000 2020,@ggukhello vacina
Mon Oct 26 01:41:19 +0000 2020,RT @galinharafinh4: a vacina chinesa  https://t.co/HPTFG9Bdq8
Mon Oct 26 01:41:21 +0000 2020,RT @ClaudeteFiguei6: Aí ditadorzinho  #DoriaTemQueCair
Mon Oct 26 01:41:22 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:41:23 +0000 2020,"RT @pauloeneas: Pergunta básica: os chineses já foram imunizados com a vacina chinesa que João Doria quer trazer para o Brasil, contando co…"
Mon Oct 26 01:41:25 +0000 2020,"RT @oatila: Com o movimento anti-vacina/anti-vachina ganhando força, ano que vem não tem só COVID, deve ter sarampo, caxumba, coqueluche… r…"
Mon Oct 26 01:41:25 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:41:25 +0000 2020,"RT @BelinhaPoodleBR: Na Europa não se fala em vacina, todos preocupados com a 2a onda de COVID19  e com o retorno de restrições, enquanto…"
Mon Oct 26 01:41:25 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:41:26 +0000 2020,@anydalgo tomar vacina dói bem mais??
Mon Oct 26 01:41:26 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO https://t.c…"
Mon Oct 26 01:41:27 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:41:27 +0000 2020,"RT @Rconstantino: OMS, puxadinho do regime chinês, não quer foco na origem da vacina, em clara defesa ao “chefe”; e no Brasil o PCC tem ass…"
Mon Oct 26 01:41:28 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:41:28 +0000 2020,RT @kingprincessma: quando eu tomar a vacina eu vou ficar assim
Mon Oct 26 01:41:29 +0000 2020,RT @CarlosBolsonaro: Primeiro com a hidroxicloroquina e agora com a vacina? De novo? E agora? Como farão? .... toda a problematização dos “…
Mon Oct 26 01:41:30 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:41:31 +0000 2020,"RT @Luis_R_Oficial: Se o vírus veio da China e funciona, por que a vacina não funcionaria? 

Dilma Rousseff

#DoriaVaiCair"
Mon Oct 26 01:41:32 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:41:32 +0000 2020,"RT @lucearaujo: @Clauwild1 ""Kenneth Carleton Frazier, Presidente da principal produtora de vacinas do mundo, a gigante farmacêutica Merck.""…"
Mon Oct 26 01:41:32 +0000 2020,"RT @oiIuiz: Ou seja, a única chance do STF prender o André do Rap é se ele não quiser tomar a vacina. https://t.co/xjRyQD1UzG"
Mon Oct 26 01:41:34 +0000 2020,"RT @bernardokuster2: Meu palpite é de que o STF, provocado pelo PDT e REDE, não irá obrigar ninguém a tomar vacina, mas dirá que compete ao…"
Mon Oct 26 01:41:39 +0000 2020,"RT @FelipePedri: O Governador de São Paulo tenta reverter a sua baixíssima popularidade com os paulistas, brincando com a saúde da populaçã…"
Mon Oct 26 01:41:39 +0000 2020,Sabe que as vezes me falta palavras para falar destes bando dos desgraçados !!!!
Mon Oct 26 01:41:41 +0000 2020,"O cara tá incentivando uma nova Revolta da Vacina, violência em cima de uma obrigatoriedade q nada tem a ver c/ vac… https://t.co/qfjKMIlit4"
Mon Oct 26 01:41:41 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:41:43 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:41:43 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO https://t.c…"
Mon Oct 26 01:41:43 +0000 2020,RT @lois_ferrari: o brasil tem 11 vacinas e eu vou tomar todas https://t.co/RmLfUlwTEw
Mon Oct 26 01:41:44 +0000 2020,RT @bernardokuster2: Outro resultado muito possível seria a obrigação “branca”: o STF decidiria que ninguém é obrigado a tomar a vacina con…
Mon Oct 26 01:41:44 +0000 2020,"círculo de oração

                    🕯     🕯
           🕯                        🕯
                     
       🕯… https://t.co/DAUtPSvF2o"
Mon Oct 26 01:41:45 +0000 2020,"Rivage vai abrir???????? Se isso é real:

1) puta que pariu que odiioooo de todos
2) espero logo por uma vacina"
Mon Oct 26 01:41:45 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:41:46 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:41:47 +0000 2020,Imagina trabalhar q só em uma vacina p vir um fodi** falar que não vai tomar pq é chinesa
Mon Oct 26 01:41:47 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:41:47 +0000 2020,Que isso seja exemplo para o povo brasileiro que aceita tudo. E depois os eleitores do Bolsonaro é que são gado. Ga… https://t.co/Zt1TJbDQsp
Mon Oct 26 01:41:48 +0000 2020,RT @CsrSamDomingues: Você confia na vacina Chinesa?
Mon Oct 26 01:41:48 +0000 2020,RT @nikolas_dm: Por um Brasil que esquerdista toma vacina primeiro e se muda pra Cuba.
Mon Oct 26 01:41:49 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO https://t.c…"
Mon Oct 26 01:41:49 +0000 2020,RT @Linatofolario: Protesto em Londres contra a vacina! https://t.co/qlvKdgvqwY
Mon Oct 26 01:41:49 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:41:49 +0000 2020,"@ggukhello Vacina
https://t.co/Qqd60dwsJw"
Mon Oct 26 01:41:52 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:41:52 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:41:54 +0000 2020,"RT @ThePattriota: Pra quê tomar vacina?
Ninguém usa máscara e não está mais preocupado com isso.
Esse showmício foi ontem no Maranhão... ht…"
Mon Oct 26 01:41:55 +0000 2020,"RT @tuquita128: Bolsonaro está dando bastante corda em breve veremos esse eunuco napoleônico cair do seu pônei branco
Essa canalhice de Dór…"
Mon Oct 26 01:41:55 +0000 2020,RT @jose_simao: Bolsonaro faz post com cão:”vacina obrigatória só no Faísca”. No caso dele morder o cachorro!
Mon Oct 26 01:41:56 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:41:56 +0000 2020,@ggukhello vacina
Mon Oct 26 01:41:56 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:41:58 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:41:58 +0000 2020,RT @GFiuza_Oficial: O STF vai aprovar a obrigatoriedade da vacina no grito? O único FATO hoje é q a taxa de letalidade e os grupos vulneráv…
Mon Oct 26 01:41:59 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO https://t.c…"
Mon Oct 26 01:41:59 +0000 2020,#DoriaTemQueCair
Mon Oct 26 01:41:59 +0000 2020,@ggukhello vacina old
Mon Oct 26 01:41:59 +0000 2020,"RT @R77872751: @STF_oficial Lewandowski já que você é tão sabedor da obrigação da vacina, começa a checar como o governador fez um acordo d…"
Mon Oct 26 01:41:59 +0000 2020,"São Paulo jamais será cobaia!!!
Todo poder hermana do povo!!!
#DoriaVaiCair"
Mon Oct 26 01:42:02 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:42:03 +0000 2020,"RT @JRCaveiraMetal5: Dos mesmos produtores de 

AINN,  CLOROQUINA NÃO TEM COMPROVAÇÃO CIENTÍFICA

Vem aí mais um sucesso de bilheHISTERIA…"
Mon Oct 26 01:42:03 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:42:04 +0000 2020,"RT @alwaysb4d: Os cara pagando milhoes em vacina e comprei uma por 3 conto, tudo otario https://t.co/KTsXGcixxb"
Mon Oct 26 01:42:04 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO https://t.c…"
Mon Oct 26 01:42:05 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO https://t.c…"
Mon Oct 26 01:42:05 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:42:05 +0000 2020,RT @viniciussexto: Ao advogar pela obrigatoriedade da vacina feita e testada às pressas pelo país responsável pelo caos econômico e sanitár…
Mon Oct 26 01:42:05 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:42:05 +0000 2020,"Será que eu continuo, nesse espaço? Só horrores, ignorância e crueldade. Continuo, porque só sigo pessoas integras… https://t.co/hobbGKjJDk"
Mon Oct 26 01:42:06 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:42:07 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:42:07 +0000 2020,"RT @italo_soares89: Chineses mudam de lugar prédio de 7 mil toneladas. 

E vcs estão duvidando da eficácia da vacina?  

Toma aqui o meu br…"
Mon Oct 26 01:42:08 +0000 2020,RT @alanaddsousa: quando a vacina sair
Mon Oct 26 01:42:08 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:42:09 +0000 2020,eu quero a VACINA
Mon Oct 26 01:42:09 +0000 2020,@rede_marco As falas sobre a vacina 😫
Mon Oct 26 01:42:10 +0000 2020,RT @diogo4435: Só peço a vacina contra o vírus para que finalmente possa voltar a viver normalmente 🙏🏼
Mon Oct 26 01:42:10 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:42:10 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:42:11 +0000 2020,"Tô arrumando minha bolsa , amanhã vou levar o Heitor pra tomar vacina ."
Mon Oct 26 01:42:11 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:42:12 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:42:13 +0000 2020,"RT @bernardokuster2: Se a vacinação contra o vírus chinês se tornar de alguma maneira obrigatória, a única solução é a resistência popular…"
Mon Oct 26 01:42:15 +0000 2020,#FechadoComBolsonaroAte2026
Mon Oct 26 01:42:15 +0000 2020,"RT @folha: 💉 O GOVERNADOR, O PRESIDENTE E A VACINA 💉

Você se lembra? Em 2008, a animosidade política não impediu que um governador de São…"
Mon Oct 26 01:42:16 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:42:17 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:42:17 +0000 2020,"RT @um_milhao: @LucianoHuck vacina 
da China 

me pega 
de tocaia 

cumpra 
em mim 
a sua sina 

quero ser
sua cobaia"
Mon Oct 26 01:42:17 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:42:18 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:42:18 +0000 2020,@p_lisboa_p @JosAmricoCarva1 @MonyAlves10 @carlinhoscury Se a vacina coronavac continuar com testes promissores no… https://t.co/hhiTtPgAht
Mon Oct 26 01:42:21 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO https://t.c…"
Mon Oct 26 01:42:21 +0000 2020,"RT @Luis_R_Oficial: Se o vírus veio da China e funciona, por que a vacina não funcionaria? 

Dilma Rousseff

#DoriaVaiCair"
Mon Oct 26 01:42:21 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:42:21 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:42:23 +0000 2020,RT @IsoldaBolsonaro: ATENÇÃO BRASIL PARA A FARSA COVID VACINA. ISSO É GRAVE.
Mon Oct 26 01:42:23 +0000 2020,"RT @biellca: OS CARAS MUDARAM UM PRÉDIO DE LUGAR E VOCÊS ACHAM QUE NÃO VOU TOMAR A VACINA DELES?
MEU AMIGO, TOMA AQUI MEU BRAÇO"
Mon Oct 26 01:42:24 +0000 2020,"RT @MajorVitorHugo: Qdo vejo a dupla @jdoriajr e @RodrigoMaia agindo na mesma direção - nesse momento, no q tange à vacina - enxergo o pior…"
